xValue,yValue
0,36.920607572784746
1,37.55067739962902
2,36.883215446105176
3,36.737372172160256
4,36.59801596431371
5,37.25945771403861
6,37.18006602089541
7,37.76319091500453
8,38.080147684279574
9,37.99725250714448
10,37.602738872628095
11,36.76218772523019
12,37.406641285190155
13,37.0295270468068
14,36.15012111695665
15,36.50562099390074
16,36.68711935933031
17,37.000062663125576
18,37.01332244672181
19,37.46398225209337
20,37.35160887857489
21,37.92367204519332
22,38.05933876544465
23,38.08442172817897
24,37.51603690286598
25,37.67375875498608
26,37.64914077008776
27,36.683484334944936
28,36.82414286554814
29,36.843104653945375
30,36.49889573607376
31,36.40900020938026
32,35.759060610821976
33,36.454030405684534
34,37.41100039777185
35,37.87982271902586
36,37.04738272039115
37,36.95452018169688
38,36.79459532707113
39,36.359794689684314
40,36.93739825551694
41,36.883119575918485
42,36.972786764491815
43,37.60842646061426
44,38.186247573872
45,38.33637619398713
46,39.20307516440668
47,39.66805135042776
48,40.149764310038336
49,40.62476666457105
50,41.58488335658209
51,42.177914061881445
52,42.36111990317657
53,42.76656515231806
54,42.1346670769981
55,41.500496502621495
56,41.17049347198872
57,42.104301775186435
58,42.6568282058615
59,43.0440953416052
60,43.22114703646022
61,43.34318865681281
62,43.080844681940455
63,42.53399708494085
64,43.19114817180704
65,44.12279086766381
66,44.958989158688496
67,44.194021203979375
68,43.956394741056066
69,44.870682538581896
70,44.1226562921136
71,45.04114094375283
72,45.164791322349146
73,45.097168498155334
74,45.764815810701876
75,45.08096565418025
76,45.08321550798616
77,45.57214676202601
78,44.57223768420407
79,44.68743621147476
80,45.47243193426416
81,46.10778351895575
82,46.46541709059983
83,45.51250212031103
84,45.08180682730356
85,44.83834979971066
86,44.45490995362585
87,44.26306207436154
88,44.07493544106747
89,43.7621784094106
90,43.54223652299911
91,42.563985722957774
92,42.520855569370696
93,43.29472420902652
94,43.83394068921977
95,44.16607927551518
96,43.83369416238107
97,44.35403679254303
98,44.05789102732214
99,43.11250489352179
100,42.45889086206264
101,43.181653102469305
102,43.66449103927739
103,44.19142514205999
104,43.8506748171201
105,43.76520009917506
106,43.13752391050913
107,43.41353139288352
108,43.80304481326851
109,43.00183095978168
110,42.94975043314983
111,43.34291843994385
112,43.13711951598693
113,43.10337028981748
114,42.45563175617204
115,41.89568824858979
116,42.01743919482234
117,41.28290401493671
118,42.15367276984269
119,41.623520615453
120,42.483709355103024
121,42.3379232807902
122,42.61417669822548
123,42.54214139336656
124,43.3536790221314
125,43.165660097926626
126,42.61682270320916
127,42.56242621103404
128,42.82444098438862
129,43.30409981655214
130,43.12484074272548
131,43.42411610476921
132,43.54406939314291
133,43.09492816667573
134,43.68887602519167
135,44.224089980595
136,44.88776267839672
137,44.074092912006385
138,44.59294152976901
139,44.22866162593745
140,43.64189399408528
141,43.74824372341511
142,43.42258054007135
143,42.591269982197375
144,42.54386590000166
145,42.96332223995478
146,43.624437036927624
147,43.148256046095675
148,43.156717708568166
149,42.774475910959104
150,43.66815071586007
151,42.9751114520235
152,42.072348146799875
153,41.37021199728906
154,41.592885721773925
155,42.26153121940732
156,41.707848363914536
157,41.72409006106327
158,42.26774385639033
159,42.1712477978189
160,41.673118083852245
161,41.77966188335463
162,40.94804802274786
163,41.88585005088421
164,42.5744211563147
165,42.680744027691865
166,42.55258861293052
167,42.71779214474809
168,42.61772519971663
169,43.236856308810545
170,42.94875838333757
171,42.355164468642066
172,43.094535291109665
173,43.12859595627272
174,42.58355499192833
175,42.51740101766257
176,41.95119636421731
177,41.243368580241324
178,40.25688452878999
179,40.88314575642879
180,40.030582673827595
181,39.09965880393659
182,39.366282895212464
183,39.57795415459477
184,40.54771541357424
185,40.500002112373
186,41.29170043946986
187,41.12571899610433
188,41.26537851380836
189,40.8556728947375
190,40.055261169600115
191,39.47365433492509
192,39.89164437809923
193,39.6049383163119
194,40.25729388354903
195,39.848110139067124
196,39.59368465934944
197,40.34722834445149
198,40.39895611966558
199,40.6179903001448
200,39.814113495344785
201,40.22691326705071
202,40.87148797743434
203,40.376184485627896
204,41.16706590789015
205,40.52811863103067
206,39.99464875955595
207,39.00071168366335
208,39.73653110482956
209,40.44772186986156
210,40.977846222690324
211,41.73124592967173
212,41.35577556753895
213,40.392011960183495
214,39.48293909600995
215,39.5802964541873
216,38.60750170978602
217,38.67691108202197
218,37.76567856477403
219,38.316200001205466
220,37.82076824593869
221,38.133636536907055
222,37.89947561848582
223,37.250210756320236
224,36.805989125174776
225,36.25226940018406
226,37.14357916008904
227,38.11371360677672
228,38.40754340968496
229,37.88742283052943
230,37.373153903665994
231,37.879399543815
232,38.70002402269982
233,37.852897708672856
234,37.14473255216187
235,37.11754213730518
236,36.19767453026669
237,36.9072722528485
238,36.01285740994778
239,35.34248515923728
240,35.227124269518704
241,36.13313547565901
242,35.41883193420432
243,34.8627211095673
244,34.82014483560648
245,34.568408350595696
246,33.719441990296964
247,33.70369706036922
248,34.68535530149249
249,34.586978012594784
250,35.513413470558156
251,36.47674388334371
252,35.61375227346777
253,34.70003255981898
254,34.48545029091349
255,34.537436764321754
256,34.08228003738109
257,34.70101060135368
258,34.088909598270575
259,33.25929413701436
260,32.748002610816116
261,32.63959201020356
262,33.63289828596712
263,34.09937966506353
264,34.72085902473978
265,34.08980876934496
266,34.40005814654105
267,33.73210472494406
268,33.937054696212556
269,32.96402662210713
270,33.585051710955426
271,32.70769998310824
272,33.67698962467309
273,33.48357590196486
274,33.77061003950276
275,34.36757393401492
276,34.86957201167975
277,34.11702999254287
278,33.79235343958577
279,33.890353424184
280,33.447713150561
281,32.688667682381706
282,33.36767559457507
283,33.84775806068656
284,33.282313253574394
285,33.772233387093344
286,32.78886159998227
287,32.98791872144835
288,33.36908012715873
289,34.02770827386623
290,33.884061786153175
291,34.69232672996316
292,34.05531823073042
293,33.184813413809415
294,33.09463320819286
295,32.619083773336364
296,33.17600638016574
297,34.08432874344178
298,33.70255646053983
299,33.40612959579821
300,33.30449361059475
301,32.902106356107225
302,33.09357704430471
303,32.32803939862305
304,31.80309582426206
305,32.29303669144225
306,32.026183335662694
307,31.23892514812286
308,31.811456548377866
309,31.563520783583478
310,32.10433005874587
311,32.07346522863865
312,31.995820275225988
313,32.59652209560449
314,32.87659836705063
315,32.765782954963285
316,32.562636635815785
317,33.048173732111415
318,32.062398697013144
319,32.9691115860165
320,32.375968262584664
321,32.61954373410336
322,32.30451362237128
323,32.79729947563108
324,32.081714174103205
325,31.737642098984136
326,32.56714247880144
327,31.646835763266257
328,30.775498941955355
329,30.955360226729685
330,31.61105816632923
331,31.075958374296437
332,31.446461039967087
333,32.007112044810604
334,31.20501369047781
335,31.026734495853532
336,31.681800883601003
337,32.26444282749567
338,32.26287882770294
339,31.537160638870958
340,30.56903071618084
341,29.708611550566
342,28.772342599740348
343,28.306258306778446
344,28.87117176566871
345,28.959921253537956
346,28.161258886806266
347,27.881749388303227
348,28.707987191874757
349,28.00311001101979
350,28.733938623307704
351,28.01610697878024
352,27.233670763107707
353,26.263795673281244
354,26.721632228570485
355,27.34257559534992
356,27.695546226067236
357,26.97001663272399
358,26.68399640342358
359,27.615248338464795
360,26.656915787489755
361,26.284958616329703
362,26.656928938640178
363,26.923695616952962
364,27.778184618166954
365,28.474252360382774
366,29.211147951445252
367,29.74049153144891
368,29.001059047663635
369,28.494751208945242
370,29.17593956792787
371,29.015901317162495
372,29.789000090638496
373,28.840813299177853
374,27.993488795053917
375,27.724131468498246
376,27.620205073871144
377,26.874972945147178
378,27.394904650823197
379,27.213496337907717
380,27.022604102338747
381,27.30000442826589
382,26.79930186338231
383,27.317376128600824
384,27.656743932462476
385,26.735926920246918
386,27.474964969310268
387,27.827413745999614
388,26.875937313721227
389,26.504951520921455
390,25.781466485225526
391,25.994794522379788
392,25.809262596801954
393,24.842180171389217
394,24.855972242123897
395,24.086616588688788
396,25.05368509858366
397,24.46214838777037
398,25.237705429923466
399,25.22090030940967
400,24.45712088181134
401,24.839523246834023
402,25.72970172894518
403,26.367441010643297
404,27.027160927449046
405,26.20076350597857
406,26.171267279685566
407,26.96277274949844
408,26.6353694451858
409,26.299068895564286
410,26.879909684400612
411,27.345309599658233
412,26.8494404844822
413,26.437970617414436
414,26.190876983107312
415,25.255195388791808
416,24.38739119138501
417,24.548366167590167
418,24.912649794346322
419,25.35664959484613
420,25.503308804856815
421,24.858224263201357
422,25.209565238938104
423,24.51546545488356
424,23.59811256327725
425,23.184329520432296
426,22.883012592313804
427,22.60514293957025
428,23.35976403147985
429,22.717925583879815
430,23.518653957198524
431,22.739334272132076
432,23.221901005678195
433,23.241238778422176
434,23.274856268213025
435,24.03986625950411
436,25.0197531647586
437,24.683393572833676
438,25.213417997953826
439,26.15126458657108
440,25.702160215441435
441,25.525195406395106
442,24.96299425716977
443,24.388532272306556
444,24.080658803427593
445,24.396094780560947
446,24.0081254192627
447,24.73410626181338
448,24.507054919351955
449,24.3634531617877
450,23.806996259719256
451,23.812242760624567
452,23.728900476164714
453,23.352819235074374
454,23.83314401632598
455,23.78280021874836
456,23.370038814688392
457,22.43118575770016
458,21.619508591756087
459,21.744250755443673
460,22.118047212618748
461,21.378147313308922
462,21.752859011264878
463,21.689807101324114
464,20.91296370659178
465,21.761943009289283
466,21.47725765050109
467,21.847370435698778
468,20.91653913618715
469,21.29093783436032
470,21.45761218300243
471,20.91409042802605
472,21.164413069140956
473,21.52427883081671
474,22.26676350386333
475,21.694406596009536
476,22.63605018536874
477,23.25575635487318
478,22.529619457281225
479,22.486839729462677
480,21.966253710954227
481,21.652910681137016
482,22.63455909860095
483,21.98569301109657
484,21.997474172917666
485,21.997846975826064
486,22.758502710005217
487,23.33862619814761
488,24.09740654909419
489,23.154220622212165
490,23.504788315238567
491,22.652184752263103
492,23.04869549123084
493,22.542666435225296
494,21.566441006069766
495,21.019348500189526
496,21.751159154897994
497,22.390778235245218
498,22.068596763368923
499,21.205801017602603
500,21.313627525363607
501,20.745647870800916
502,20.65214236847545
503,19.78107151425113
504,20.549099718739527
505,19.929954804914004
506,20.720458470041482
507,21.313155025287042
508,21.05263435857712
509,21.754359204335685
510,22.54627480252064
511,21.88565528825501
512,22.51923762545649
513,21.989989784971353
514,22.685257388334897
515,22.03998502965447
516,22.24168546933954
517,22.745037033977624
518,23.22230671111572
519,22.422493492574702
520,21.43055192675967
521,21.875777336544985
522,21.929994678100634
523,22.90005295516001
524,22.52356864409339
525,21.895030563650188
526,21.784972604651067
527,20.788382613039552
528,21.288862175703624
529,21.46922833099566
530,20.654582126835184
531,19.684486208443403
532,19.163506702467117
533,20.15330687884356
534,19.32091397170947
535,19.28062290828823
536,18.694904686017892
537,17.910882317293726
538,16.945796922292683
539,16.481301903257407
540,15.772005851772263
541,15.498848652296148
542,15.648115304037566
543,15.953278445027772
544,16.50144082137082
545,17.301710053916153
546,16.514485566144124
547,17.239930216375306
548,17.282099699126555
549,17.884984609833662
550,17.43316340995314
551,17.798452688600698
552,18.631845757694027
553,17.93050982255513
554,18.39375934616799
555,17.999641776785
556,18.2668552796854
557,18.222784081111904
558,17.53944971922624
559,17.754444288321714
560,16.919556493267503
561,17.51975839508104
562,16.56696060031625
563,15.995047082411137
564,16.687918206260576
565,17.009882745912506
566,16.49034534999418
567,17.332928528080927
568,17.207896375986948
569,16.951227887947734
570,17.46037159843434
571,17.090246035881343
572,16.180322015088937
573,16.700911883302272
574,17.613790589632018
575,17.131811797862834
576,16.778278916568752
577,17.151543611173828
578,17.75012999972597
579,18.645534860586313
580,18.238031674558428
581,19.070567479554132
582,18.362260025139513
583,18.18772130083027
584,17.53109462924121
585,18.145880386704395
586,17.413492170234395
587,16.884342630437438
588,17.717801633949016
589,17.7697673886011
590,18.7454552390108
591,19.69299415895553
592,19.7637426819207
593,19.174116683411118
594,18.377526714412753
595,18.040428064519503
596,17.53333260088018
597,17.588626987038396
598,16.979778740197514
599,16.069384222231825
600,15.845306184642125
601,15.88148601793861
602,15.56427646933416
603,15.653833282634189
604,15.679587672030301
605,15.888477786197853
606,15.56695384992199
607,15.556263925634997
608,15.58240713758003
609,14.780694081410878
610,15.571054710912824
611,14.890922542886145
612,14.478733719160365
613,13.822862633050313
614,14.611573221844498
615,14.758183470803019
616,15.641421651194793
617,14.686923142807249
618,13.955165041252465
619,13.039285662668728
620,12.128976460362995
621,12.411091527570942
622,13.295872769942335
623,12.440853070106224
624,11.774930915461121
625,11.484789118939808
626,12.439462257871588
627,12.534351422189243
628,13.296724706035903
629,13.591631301219392
630,13.977174772005467
631,13.068972360443407
632,13.44749356346759
633,13.106605446132418
634,12.856501299124522
635,13.19534022385783
636,14.030715056265796
637,14.247403472366347
638,14.330518979321441
639,14.775835636147896
640,15.74461041713016
641,16.414035422316992
642,15.849536616195888
643,16.688980843511708
644,17.10264570351419
645,18.01819488259165
646,18.57481894309221
647,17.63118745644777
648,17.190792851543907
649,17.760095003809788
650,18.75718521652989
651,19.413462379262675
652,20.06446246526998
653,20.0068933616172
654,20.49410860805241
655,19.51300828807256
656,20.467745326958998
657,19.904820742118634
658,19.3640505882787
659,18.681372482652236
660,17.869390484297355
661,17.660236894298837
662,17.84158341737638
663,17.055961562296087
664,17.01286123122409
665,16.830261337645116
666,16.109263922551648
667,17.068161257460062
668,17.917851990529144
669,17.226995592599337
670,18.014570429201434
671,18.617586182171884
672,18.384195411266226
673,18.57328990277453
674,18.12200440240715
675,17.529751794590545
676,17.122769115676054
677,17.7734414216137
678,18.005624630357893
679,17.7610555095619
680,17.10913363691311
681,17.55557215631932
682,18.160341672771107
683,18.632778430013392
684,18.411734810739805
685,17.88144000627539
686,18.352355953483883
687,18.14333625311697
688,18.313194291867227
689,18.545381303141145
690,17.7859785323474
691,17.57802866028473
692,18.18951121540097
693,18.398743714543507
694,17.58579467963456
695,17.723585066849935
696,18.425155245380044
697,18.406566989097485
698,18.310700336637183
699,19.175504063130145
700,19.136178748625067
701,18.898640072137336
702,18.43069715758592
703,17.986963234564524
704,18.80842004779846
705,18.326208934583143
706,17.800623920041744
707,17.492502117103683
708,16.675782228819916
709,16.3503780478793
710,16.234956464825782
711,15.926495398846313
712,15.27400012369881
713,15.823727990829044
714,15.13399728252265
715,14.350707623990726
716,15.17456601296686
717,15.236065190046677
718,14.66524848137334
719,13.713728405031855
720,14.689163218338123
721,14.017852430740499
722,13.822718178069751
723,14.437638540808948
724,13.984484263562322
725,14.09006393836342
726,14.141881735447459
727,14.701855859961546
728,14.653345428333857
729,14.390771511898157
730,13.585515782768844
731,13.825374206983653
732,14.231876921133477
733,14.852988885972618
734,14.040014436288537
735,13.296939604752016
736,14.21988007140297
737,15.218092927182145
738,15.975345069119872
739,15.764945083629648
740,15.408611014366711
741,15.739249169075327
742,15.813957253804864
743,16.279057882767173
744,16.385967948630324
745,15.847355691204593
746,16.50097163750985
747,16.23417818671794
748,16.61691021184202
749,16.056314598379846
750,16.134490329191266
751,16.968908180911967
752,17.030489654127457
753,16.7456849067864
754,16.590958987085358
755,16.245222858808
756,17.17416836702907
757,17.859289654217317
758,17.222590773194653
759,16.57357217292481
760,16.13234101545366
761,15.33893263369739
762,16.31105958539765
763,17.00326883246706
764,16.903644863549093
765,16.083437608906276
766,15.542765519057756
767,14.950665677651747
768,14.142358607609655
769,13.167349693800409
770,14.079067918481517
771,13.896350710446459
772,13.115306806224869
773,12.88985174865929
774,12.032291978318478
775,12.219980882014543
776,12.26040759420907
777,12.739463054586398
778,12.07496069087373
779,12.432557401694561
780,11.837292521010705
781,12.370520226267871
782,11.758444657157568
783,11.761029713049451
784,11.477028535261251
785,11.341692932934249
786,10.572802090434664
787,9.938012203928164
788,10.259062982871793
789,9.995300499310515
790,10.106568817474074
791,10.428046146870543
792,11.064423530900113
793,10.95616296257711
794,10.29383245441868
795,10.931874144631829
796,11.017887509736198
797,10.170765502685983
798,10.888979832343951
799,11.787737327638968
800,10.796394772043488
801,10.371697120666408
802,10.661306453372463
803,10.576548602901322
804,11.318746652707972
805,11.442367828752149
806,10.846207500441832
807,10.940008295613223
808,10.253415833802112
809,9.646354354152159
810,9.851713935915548
811,10.093063551826534
812,9.173655160965527
813,8.683203363155226
814,8.947473843219417
815,8.979705268387857
816,9.708153384776056
817,9.752629613752381
818,10.332953480714867
819,10.555630358559798
820,10.06841003485154
821,9.149646001448462
822,8.455960128794434
823,8.295505602722784
824,8.675580689982715
825,9.649395897593068
826,9.583651116977084
827,8.909031896860053
828,8.259677419495368
829,7.697794846444904
830,8.534998460180656
831,9.332164457506636
832,8.549515973308552
833,8.425442340619224
834,8.531506852629455
835,7.674199491976591
836,7.450304944386989
837,8.005481577100742
838,7.937337913511281
839,8.332441592019347
840,8.862628369435706
841,8.805959052725303
842,9.643144764141844
843,9.7350134986822
844,9.40734210701569
845,10.317988950317268
846,11.089698709110214
847,10.881320047060097
848,10.411686796968993
849,10.517470652123706
850,11.039074874426944
851,10.839528957977542
852,10.47223396771509
853,10.056932377009318
854,10.484081170090725
855,11.073420872762567
856,11.358437299354291
857,10.49858672006433
858,10.576169428851173
859,9.910621124952842
860,10.46095605300982
861,9.647640829562082
862,8.829659602581977
863,9.333156785916234
864,8.644998207875485
865,9.008871784144567
866,9.91050793704516
867,9.01694074886582
868,8.16556091311941
869,7.741031346451338
870,7.443672857327563
871,6.608670829732371
872,5.635686132424198
873,5.0935787281608
874,5.303489893650651
875,5.073807487542945
876,4.2119283037937985
877,4.327045009212061
878,5.078254334757828
879,4.132844062259368
880,4.401963826523128
881,3.501732281417032
882,3.0809039571926027
883,3.1655867643495785
884,3.112352011540229
885,3.708176439305785
886,3.7081428351239314
887,3.2420159249962555
888,3.424968999673149
889,2.5741106573054346
890,2.7043974525749137
891,3.693716214951219
892,4.4642184577650905
893,5.029440587341379
894,5.912361074791072
895,5.381028608747285
896,6.161720002280775
897,5.56956778347144
898,5.016069131922026
899,4.489372165753723
900,5.208813206300437
901,5.182678302049863
902,5.058692397247069
903,4.970798735246997
904,5.302187678504003
905,5.849246180391464
906,5.100108495760561
907,5.5985223217955875
908,5.855440310491053
909,5.954692427420906
910,5.394334958658568
911,5.448947786300032
912,5.648341293467947
913,5.066084881024484
914,4.539892250799233
915,4.7798722528122575
916,4.772992094000104
917,4.471091964060051
918,4.6957453434412315
919,4.89410861587289
920,4.579458981554046
921,5.51254335536841
922,5.493043107521391
923,6.4367211873087316
924,6.573218270389293
925,7.420210616610191
926,7.353677497626962
927,8.04384549825545
928,8.512091746827629
929,8.577707071412364
930,8.838716030086735
931,8.383021824317181
932,8.164396331993999
933,7.87624076698375
934,8.754961039345453
935,8.636745945294724
936,8.20022841438863
937,7.526221334740187
938,6.730650369494312
939,7.302806698060805
940,7.73606097905982
941,8.714732881171669
942,9.014056692493552
943,9.332678387377793
944,10.15381245658659
945,10.959167825243593
946,10.451153469653033
947,9.524123725631991
948,9.74459747464836
949,9.52246325576763
950,9.977999417295207
951,10.766327658207235
952,11.583620013397685
953,12.520966395217938
954,13.057843543738649
955,13.912597070744297
956,14.891784977078611
957,15.199116580587445
958,14.42520768684577
959,13.879839118202618
960,14.267637396021138
961,13.653857844468863
962,13.668858566315212
963,14.098022530670331
964,13.682569268217751
965,14.423360055789232
966,13.749838471055135
967,14.025150324022874
968,13.928783851949792
969,14.182101425244475
970,14.708752896273442
971,14.061372311291127
972,13.863171299611228
973,13.459207873096494
974,12.832048006992318
975,12.142175578648867
976,11.23592642901085
977,11.841474664529171
978,12.331456329147144
979,13.317356747022602
980,12.663008621268535
981,13.279730092549652
982,12.707450739085674
983,13.12244519024862
984,13.297176372179008
985,13.960979200950815
986,12.972292997800041
987,12.790577169255942
988,13.506698946623567
989,13.608393557924506
990,14.243355426672453
991,13.501344912546536
992,13.736817130765953
993,13.468969364094198
994,14.108715063340227
995,14.922520401564311
996,14.429104772305966
997,14.09929692557792
998,14.424178326946985
999,13.78601652224082
1000,14.458223115778246
1001,15.444549091580427
1002,15.53097968121969
1003,16.28187221832959
1004,17.259384402991827
1005,17.737950936841685
1006,18.151015467855288
1007,17.81979690551857
1008,17.544202594750224
1009,17.855867987029733
1010,18.647360176109427
1011,18.055283929710324
1012,18.208435356769108
1013,17.895432473866975
1014,17.70763198630963
1015,18.342573906724308
1016,17.906387674510654
1017,18.341822196518628
1018,18.624615047749625
1019,18.233266921579524
1020,19.224724036988643
1021,18.36213471497653
1022,19.208490213065648
1023,18.437050917367902
1024,18.27970866931441
1025,18.584648478287523
1026,18.776708635794265
1027,18.687234508587558
1028,19.0722180629284
1029,20.03096778353102
1030,20.0326995848384
1031,19.699720829542354
1032,19.721737730507247
1033,20.38422009469839
1034,21.04068594332186
1035,21.005480474060874
1036,20.2156080747633
1037,20.144737803790285
1038,19.84770096691153
1039,19.262592790305856
1040,18.614426495032532
1041,19.47810677149743
1042,19.202471463918467
1043,19.655855286197202
1044,19.855897704253945
1045,19.478001532558615
1046,20.38289083552954
1047,19.54862156165514
1048,19.824196093526567
1049,19.53491161169224
1050,20.236613806513727
1051,20.483403262654402
1052,21.421422483386873
1053,22.181324519871662
1054,21.52624898785545
1055,20.814750964974962
1056,20.036722982872973
1057,19.458594933419686
1058,19.369720998706185
1059,19.23400741955055
1060,18.802229982361574
1061,19.366825175171464
1062,19.700536053086747
1063,19.715128316649675
1064,20.11801017886113
1065,20.52180750705208
1066,20.564068165443185
1067,20.73206698448469
1068,21.286196658538426
1069,22.219641649155875
1070,22.860014745430192
1071,22.224670764476052
1072,21.47079279890542
1073,21.877273228638757
1074,21.01753242819916
1075,20.20876147003699
1076,20.767710117784173
1077,20.009648192505807
1078,19.14475133175362
1079,19.594931180971066
1080,18.869753447346646
1081,18.467242406205752
1082,17.529884943766202
1083,16.921212365821297
1084,16.438041541780038
1085,17.31773667191232
1086,16.902955367484516
1087,16.654614059202597
1088,16.445222637419054
1089,16.014117454254098
1090,16.155042382266632
1091,15.21811349165091
1092,14.53084070926861
1093,13.657063779682556
1094,14.40068602614188
1095,14.700440097887899
1096,13.797738912392656
1097,14.302254935093643
1098,14.622337609378373
1099,13.648998580328291
1100,12.8310430357395
1101,12.924553876005858
1102,12.245254448854643
1103,13.22462563006616
1104,12.266880632958024
1105,12.348398591021105
1106,11.831377695533522
1107,11.885380403314436
1108,12.716399130471073
1109,12.912062580334473
1110,13.603301601741126
1111,13.104968230716711
1112,12.316236682092242
1113,12.079718741717446
1114,12.459473464310912
1115,12.799660538842128
1116,12.439102245274038
1117,12.606028384551177
1118,13.54232847614057
1119,14.251454987097627
1120,15.117146048190252
1121,15.105438595826637
1122,15.589493421714923
1123,16.010654940257425
1124,17.003011214048247
1125,17.015433901168084
1126,17.60441744673787
1127,18.519357827413504
1128,18.165399491419205
1129,19.12144158970613
1130,18.786362521958594
1131,19.57250859585632
1132,20.4810924712208
1133,19.640322905856724
1134,18.74142456106327
1135,18.01816232087477
1136,17.915452265544943
1137,17.766579062509713
1138,16.78674503529237
1139,16.765001420324182
1140,17.575327882728992
1141,18.501961788832226
1142,19.216782126909404
1143,19.040390109833904
1144,18.28206782114274
1145,18.784792740380446
1146,19.307171652017125
1147,18.76882913550309
1148,18.23304134364694
1149,18.77668649718575
1150,18.677888866737735
1151,18.455145590291384
1152,18.14188924689472
1153,18.0022615942346
1154,18.563116588941963
1155,19.073741554564084
1156,19.80679979868582
1157,19.1075881378761
1158,20.01389829346261
1159,20.190673131643173
1160,19.911131614230584
1161,20.42392141277547
1162,21.03052443283347
1163,21.55630041796924
1164,20.6544666230621
1165,20.127374253687872
1166,20.992549808625874
1167,20.877506634405382
1168,20.356690463200408
1169,20.537045372711752
1170,20.141037159666702
1171,20.191007756134216
1172,20.721805020292777
1173,21.48006891472664
1174,21.423679693140116
1175,20.830695301646124
1176,21.584139895040426
1177,20.631872323756966
1178,20.634980563026424
1179,20.26922993060762
1180,19.55682084030945
1181,19.146310856349498
1182,19.83706586886504
1183,19.011595186932613
1184,18.44526878838532
1185,18.37574565987642
1186,17.603433674440588
1187,16.670509474023238
1188,16.654575155949452
1189,17.214798212000886
1190,17.94445141492001
1191,17.470888848193244
1192,18.24817341664509
1193,18.329932514893656
1194,17.820794224216844
1195,17.705829730053942
1196,18.054905586910785
1197,17.54452260361277
1198,18.51953505310867
1199,18.05421552346073
1200,17.131182459398687
1201,17.470722681806333
1202,17.22211914716434
1203,16.26478745368181
1204,15.481534769615894
1205,16.037270091621963
1206,16.114207879403782
1207,15.191001923635044
1208,14.726788678063109
1209,14.115695447535552
1210,14.76863612146908
1211,15.521461777944769
1212,15.174808796705667
1213,15.345245447158831
1214,15.273235007897236
1215,15.937663300099475
1216,15.450126597903147
1217,16.284256839750036
1218,17.1854976034592
1219,16.336147964879537
1220,15.545845444125368
1221,16.40149135246265
1222,16.48446701450253
1223,16.63289795384857
1224,15.771214419671452
1225,14.786205432353526
1226,15.17525094953789
1227,14.625531918672662
1228,15.094455646290802
1229,15.117450369785592
1230,15.88449080150567
1231,16.072152228536858
1232,16.89494791680846
1233,17.10192339955587
1234,16.47949732209832
1235,16.53536609224055
1236,17.520887075547154
1237,17.175488026668923
1238,17.59655178407869
1239,17.37869202104238
1240,17.709035845743767
1241,18.679059444782794
1242,18.92570295728361
1243,19.08238903963586
1244,18.489367730789386
1245,19.364209861803374
1246,20.181621352971945
1247,20.856216538722858
1248,20.12625245257989
1249,19.748282888702054
1250,19.83149319221708
1251,19.53912031799374
1252,18.92058126346318
1253,19.38074504541341
1254,20.273460380355413
1255,20.75715280687497
1256,20.408458038345067
1257,20.183433754142804
1258,19.769183071172368
1259,19.5491393967308
1260,19.20494786083411
1261,19.60503527303523
1262,19.469687646130637
1263,19.411085140527636
1264,19.19592765360889
1265,20.05397293576085
1266,20.477505154177276
1267,20.17805204943605
1268,20.28998967482343
1269,21.28236978528803
1270,21.358925873052122
1271,21.1541288629529
1272,21.38330417445663
1273,22.151093400342248
1274,21.224478406337404
1275,21.17121164084613
1276,20.559139814003846
1277,20.31429072042925
1278,20.47865576744782
1279,20.300620705141398
1280,19.55263014721883
1281,19.328758181671716
1282,19.40852850378888
1283,19.654677384173088
1284,20.093773082360183
1285,20.469700099542354
1286,20.933250978579398
1287,21.51447422101699
1288,21.635011640744672
1289,21.232496300505055
1290,22.2049546772444
1291,21.575070146620554
1292,21.747503808103446
1293,22.574153456680744
1294,23.132469807865363
1295,22.269624988271666
1296,22.81570931848474
1297,22.66994503703594
1298,22.34537494153765
1299,23.153867846349392
1300,22.368116531360126
1301,23.15171727882974
1302,23.46958033262324
1303,23.899167420011203
1304,23.265432073138037
1305,23.944928557059008
1306,24.05978246915586
1307,24.328007731131294
1308,23.482132830052723
1309,22.777073791400653
1310,22.78430120766173
1311,22.46215116439383
1312,21.934504811303214
1313,22.288680363258084
1314,22.540620592213724
1315,23.236281753432017
1316,22.45937985166076
1317,22.43743204727271
1318,22.84577392530453
1319,22.324851040853886
1320,22.26977998540907
1321,21.340384738654947
1322,21.229414025916125
1323,20.351061340087654
1324,19.408837344528216
1325,19.751557963678174
1326,19.837387468011595
1327,18.933457921029355
1328,18.770066793608333
1329,19.063758766753068
1330,18.487503392333796
1331,19.33780888710286
1332,18.640491782140234
1333,18.432619111980177
1334,17.95722297248095
1335,17.738249920723256
1336,17.327179027117978
1337,17.653559398005953
1338,17.553729392291594
1339,16.777550601491583
1340,17.19279140336915
1341,16.413884058828025
1342,17.06272498712024
1343,17.58090373982766
1344,18.48705380251412
1345,18.1831963180092
1346,18.280098772305067
1347,18.82828594787394
1348,19.677625174683985
1349,19.82694547708306
1350,19.543267531440577
